bucket	signature	post_filter_rank	n_steps	score	route_class	max_terminal_heavy_atoms	tags	terminal_reactants
D_reference_only	7ee9bae419763a80	624	10	1.5379490781438868e-11	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	2a442360307cdf35	626	10	6.918693253078307e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC | NO
D_reference_only	ae6f9a5c65aa41aa	627	10	6.918693253078307e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC | NO
D_reference_only	7bbdc63349d44176	628	10	6.918693253078307e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC | NO
D_reference_only	a8f57796740995bf	456	12	3.9842093425924935e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	bd7112b14048b8a8	476	12	1.7923559816892246e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC
D_reference_only	c796f176dd6e17c7	477	12	1.7923559816892246e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC
D_reference_only	9f85affa64226436	478	12	1.7923559816892246e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC
D_reference_only	cdc5df37d6f4e180	547	12	1.1293246708689355e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	c530455abe985629	562	12	5.4362089844777195e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	4a5fbfabcc959658	563	12	5.080435426578393e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)O | CO
D_reference_only	78eeb68bacabcdfe	564	12	5.080435426578393e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)O | CO
D_reference_only	70cce9ea21d41233	565	12	5.080435426578393e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | O=C(O)CC(=O)O | CO
D_reference_only	19c941cd568b90a1	571	12	2.4455596714958883e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)O
D_reference_only	fe9279fa12ee9b7e	572	12	2.4455596714958883e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)O
D_reference_only	5e6e45362fd9e634	573	12	2.4455596714958883e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | O=C(O)CC(=O)O
D_reference_only	45bdd8a15ad071fb	594	12	5.545090114734922e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	39f0d6f07c78eb3f	598	12	4.5540419979942974e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	8bc25a14c7f9a096	606	12	2.4945414714789674e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)OC | CC(=O)[O-]
D_reference_only	e7691d168bfc1e59	607	12	2.4945414714789674e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)OC | CC(=O)[O-]
D_reference_only	0473134ad1171950	608	12	2.4945414714789674e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	0a2921efa529a95a	611	12	2.048703698550583e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | CCOC(=O)CC(=O)[O-]
D_reference_only	ebe29d3439883e9c	612	12	2.048703698550583e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | CCOC(=O)CC(=O)[O-]
D_reference_only	26136dc30e754ee6	613	12	2.048703698550583e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	9f602bedfd7bdc44	629	12	5.8649745009926074e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	2494536fe8eaba96	634	12	2.638446232463458e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC | NO
D_reference_only	7cdb9067875336c8	635	12	2.638446232463458e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC | NO
D_reference_only	f56f2c1ddd119e7e	636	12	2.638446232463458e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | O=C([O-])[O-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC | NO
D_reference_only	7289df97ec70fa72	426	15	9.106757897839858e-06	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	8cc6fe3672c1776c	461	15	2.5813117437672195e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	3004957adfd7fef5	487	15	1.242561192115652e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	7740c1c1465fcdb8	540	15	1.2674482903485555e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	1947c9f43bececcc	549	15	1.0409231635741086e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	9c7c17a63f049fff	617	15	1.3405646708009012e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	a6b9d937a80e994c	419	16	1.803498614940717e-05	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	df0c47802fb3f9d4	450	16	5.112019235428073e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	a2ff5129566ff0da	464	16	2.460763110317476e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	7b2412b50a906430	520	16	2.5100494180204418e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	8d7e465a6408032e	522	16	2.0614399820719015e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	342870792f29336a	605	16	2.6548487992651795e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	fc22a57c44206832	425	17	1.0118456191264628e-05	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	d7144838cd9700fd	429	17	8.339402621856212e-06	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	8dfecc85e2207485	460	17	2.868077760308196e-07	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	a066c5be41dc4509	468	17	2.3638047881899588e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	d6708ff059f34ee3	486	17	1.3806012115870644e-07	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	bfbaf3938b40fd80	490	17	1.1378602769053506e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	3797a49f2b140413	536	17	1.408253095607948e-08	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	0a2434a05bf09725	544	17	1.1606503339796797e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	1869e2f13eaac419	545	17	1.1565625821232759e-08	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	686a4ed655a2efbc	552	17	9.53212708281161e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	279b528661e3c9f7	616	17	1.4894922040557948e-10	needs_chemist_review	24	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	8c6d6e723556c0e2	620	17	1.227605768799086e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CC(=O)OC(C)(C)C | O=C(Cl)C(=O)Cl | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
